Time,A metric
2023-08-11 03:44,3
2023-08-11 03:45,1
2023-08-11 03:46,1
2023-08-11 03:47,1
2023-08-11 03:48,1
2023-08-11 03:49,1
2023-08-11 03:50,1
2023-08-11 03:51,1
2023-08-11 03:52,1
2023-08-11 03:53,1
2023-08-11 03:54,1
2023-08-11 03:55,3
2023-08-11 03:56,3
2023-08-11 03:57,3
2023-08-11 03:58,2
2023-08-11 03:59,2
2023-08-11 04:00,1
2023-08-11 04:01,1
2023-08-11 04:02,1
2023-08-11 04:03,1
2023-08-11 04:04,1
2023-08-11 04:05,1
2023-08-11 04:06,1
2023-08-11 04:07,1
2023-08-11 04:08,1
2023-08-11 04:09,1
2023-08-11 04:10,1
2023-08-11 04:11,1
2023-08-11 04:12,1
2023-08-11 04:13,1
2023-08-11 04:14,1
2023-08-11 04:15,1
2023-08-11 04:16,1
2023-08-11 04:17,1
2023-08-11 04:18,1
2023-08-11 04:19,1
2023-08-11 04:20,1
2023-08-11 04:21,1
2023-08-11 04:22,1
2023-08-11 04:23,1
2023-08-11 04:24,1
2023-08-11 04:25,1
2023-08-11 04:26,1
2023-08-11 04:27,2
2023-08-11 04:28,1
2023-08-11 04:29,1
2023-08-11 04:30,1
2023-08-11 04:31,1
2023-08-11 04:32,1
2023-08-11 04:33,1
2023-08-11 04:34,1
2023-08-11 04:35,1
2023-08-11 04:36,1
2023-08-11 04:37,1
2023-08-11 04:38,1
2023-08-11 04:39,1
2023-08-11 04:40,2
2023-08-11 04:41,1
2023-08-11 04:42,1
2023-08-11 04:43,1
2023-08-11 04:44,1
2023-08-11 04:45,1
2023-08-11 04:46,1
2023-08-11 04:47,1
2023-08-11 04:48,1
2023-08-11 04:49,5
2023-08-11 04:50,2
2023-08-11 04:51,1
2023-08-11 04:52,1
2023-08-11 04:53,1
2023-08-11 04:54,1
2023-08-11 04:55,1
2023-08-11 04:56,1
2023-08-11 04:57,1
2023-08-11 04:58,1
2023-08-11 04:59,2
2023-08-11 05:00,2
2023-08-11 05:01,1
2023-08-11 05:02,1
2023-08-11 05:03,1
2023-08-11 05:04,1
2023-08-11 05:05,1
2023-08-11 05:06,1
2023-08-11 05:07,1
2023-08-11 05:08,1
2023-08-11 05:09,3
2023-08-11 05:10,3
2023-08-11 05:11,2
2023-08-11 05:12,1
2023-08-11 05:13,1
2023-08-11 05:14,2
2023-08-11 05:15,1
2023-08-11 05:16,1
2023-08-11 05:17,1
2023-08-11 05:18,1
2023-08-11 05:19,1
2023-08-11 05:20,1
2023-08-11 05:21,1
2023-08-11 05:22,1
2023-08-11 05:23,1
2023-08-11 05:24,1
2023-08-11 05:25,1
2023-08-11 05:26,1
2023-08-11 05:27,1
2023-08-11 05:28,1
2023-08-11 05:29,1
2023-08-11 05:30,1
2023-08-11 05:31,1
2023-08-11 05:32,1
2023-08-11 05:33,1
2023-08-11 05:34,1
2023-08-11 05:35,1
2023-08-11 05:36,1
2023-08-11 05:37,1
2023-08-11 05:38,1
2023-08-11 05:39,1
2023-08-11 05:40,1
2023-08-11 05:41,1
2023-08-11 05:42,1
2023-08-11 05:43,1
2023-08-11 05:44,1
2023-08-11 05:45,1
2023-08-11 05:46,1
2023-08-11 05:47,1
2023-08-11 05:48,1
2023-08-11 05:49,1
2023-08-11 05:50,1
2023-08-11 05:51,1
2023-08-11 05:52,1
2023-08-11 05:53,1
2023-08-11 05:54,3
2023-08-11 05:55,2
2023-08-11 05:56,1
2023-08-11 05:57,1
2023-08-11 05:58,1
2023-08-11 05:59,1
2023-08-11 06:00,1
2023-08-11 06:01,1
2023-08-11 06:02,1
2023-08-11 06:03,2
2023-08-11 06:04,1
2023-08-11 06:05,1
2023-08-11 06:06,1
2023-08-11 06:07,1
2023-08-11 06:08,2
2023-08-11 06:09,1
2023-08-11 06:10,2
2023-08-11 06:11,3
2023-08-11 06:12,1
2023-08-11 06:13,2
2023-08-11 06:14,1
2023-08-11 06:15,1
2023-08-11 06:16,1
2023-08-11 06:17,2
2023-08-11 06:18,2
2023-08-11 06:19,2
2023-08-11 06:20,1
2023-08-11 06:21,1
2023-08-11 06:22,1
2023-08-11 06:23,1
2023-08-11 06:24,1
2023-08-11 06:25,1
2023-08-11 06:26,3
2023-08-11 06:27,7
2023-08-11 06:28,11
2023-08-11 06:29,6
2023-08-11 06:30,1
2023-08-11 06:31,1
2023-08-11 06:32,1
2023-08-11 06:33,1
2023-08-11 06:34,1
2023-08-11 06:35,1
2023-08-11 06:36,1
2023-08-11 06:37,8
2023-08-11 06:38,4
2023-08-11 06:39,4
2023-08-11 06:40,1
2023-08-11 06:41,1
2023-08-11 06:42,1
2023-08-11 06:43,1
2023-08-11 06:44,1
2023-08-11 06:45,1
2023-08-11 06:46,1
2023-08-11 06:47,1
2023-08-11 06:48,1
2023-08-11 06:49,1
2023-08-11 06:50,1
2023-08-11 06:51,1
2023-08-11 06:52,1
2023-08-11 06:53,1
2023-08-11 06:54,2
2023-08-11 06:55,3
2023-08-11 06:56,2
2023-08-11 06:57,1
2023-08-11 06:58,1
2023-08-11 06:59,1
2023-08-11 07:00,2
2023-08-11 07:01,2
2023-08-11 07:02,2
2023-08-11 07:03,6
2023-08-11 07:04,10
2023-08-11 07:05,6
2023-08-11 07:06,3
2023-08-11 07:07,2
2023-08-11 07:08,2
2023-08-11 07:09,2
2023-08-11 07:10,1
2023-08-11 07:11,1
2023-08-11 07:12,5
2023-08-11 07:13,9
2023-08-11 07:14,7
2023-08-11 07:15,4
2023-08-11 07:16,2
2023-08-11 07:17,1
2023-08-11 07:18,1
2023-08-11 07:19,1
2023-08-11 07:20,3
2023-08-11 07:21,2
2023-08-11 07:22,1
2023-08-11 07:23,1
2023-08-11 07:24,1
2023-08-11 07:25,2
2023-08-11 07:26,2
2023-08-11 07:27,3
2023-08-11 07:28,3
2023-08-11 07:29,3
2023-08-11 07:30,3
2023-08-11 07:31,3
2023-08-11 07:32,3
2023-08-11 07:33,3
2023-08-11 07:34,3
2023-08-11 07:35,3
2023-08-11 07:36,2
2023-08-11 07:37,3
2023-08-11 07:38,4
2023-08-11 07:39,1
2023-08-11 07:40,1
2023-08-11 07:41,1
2023-08-11 07:42,1
2023-08-11 07:43,1
2023-08-11 07:44,1
2023-08-11 07:45,4
2023-08-11 07:46,3
2023-08-11 07:47,2
2023-08-11 07:48,3
2023-08-11 07:49,5
2023-08-11 07:50,2
2023-08-11 07:51,5
2023-08-11 07:52,3
2023-08-11 07:53,2
2023-08-11 07:54,2
2023-08-11 07:55,2
2023-08-11 07:56,3
2023-08-11 07:57,3
2023-08-11 07:58,1
2023-08-11 07:59,1
2023-08-11 08:00,1
2023-08-11 08:01,6
2023-08-11 08:02,5
2023-08-11 08:03,5
2023-08-11 08:04,6
2023-08-11 08:05,4
2023-08-11 08:06,8
2023-08-11 08:07,5
2023-08-11 08:08,3
2023-08-11 08:09,2
2023-08-11 08:10,5
2023-08-11 08:11,11
2023-08-11 08:12,4
2023-08-11 08:13,2
2023-08-11 08:14,3
2023-08-11 08:15,8
2023-08-11 08:16,2
2023-08-11 08:17,3
2023-08-11 08:18,4
2023-08-11 08:19,4
2023-08-11 08:20,6
2023-08-11 08:21,8
2023-08-11 08:22,3
2023-08-11 08:23,2
2023-08-11 08:24,4
2023-08-11 08:25,2
2023-08-11 08:26,10
2023-08-11 08:27,9
2023-08-11 08:28,10
2023-08-11 08:29,9
2023-08-11 08:30,8
2023-08-11 08:31,5
2023-08-11 08:32,5
2023-08-11 08:33,12
2023-08-11 08:34,6
2023-08-11 08:35,10
2023-08-11 08:36,1
2023-08-11 08:37,7
2023-08-11 08:38,8
2023-08-11 08:39,12
2023-08-11 08:40,4
2023-08-11 08:41,1
2023-08-11 08:42,8
2023-08-11 08:43,7
2023-08-11 08:44,15
2023-08-11 08:45,7
2023-08-11 08:46,5
2023-08-11 08:47,2
2023-08-11 08:48,1
2023-08-11 08:49,16
2023-08-11 08:50,8
2023-08-11 08:51,1
2023-08-11 08:52,15
2023-08-11 08:53,14
2023-08-11 08:54,15
2023-08-11 08:55,19
2023-08-11 08:56,10
2023-08-11 08:57,11
2023-08-11 08:58,4
2023-08-11 08:59,20
2023-08-11 09:00,9
2023-08-11 09:01,5
2023-08-11 09:02,14
2023-08-11 09:03,7
2023-08-11 09:04,18
2023-08-11 09:05,24
2023-08-11 09:06,1
2023-08-11 09:07,1
2023-08-11 09:08,2
2023-08-11 09:09,1
2023-08-11 09:10,1
2023-08-11 09:11,1
2023-08-11 09:12,3
2023-08-11 09:13,8
2023-08-11 09:14,8
2023-08-11 09:15,13
2023-08-11 09:16,8
2023-08-11 09:17,16
2023-08-11 09:18,10
2023-08-11 09:19,14
2023-08-11 09:20,14
2023-08-11 09:21,10
2023-08-11 09:22,15
2023-08-11 09:23,12
2023-08-11 09:24,14
2023-08-11 09:25,8
2023-08-11 09:26,11
2023-08-11 09:27,12
2023-08-11 09:28,10
2023-08-11 09:29,15
2023-08-11 09:30,1
2023-08-11 09:31,2
2023-08-11 09:32,5
2023-08-11 09:33,2
2023-08-11 09:34,15
2023-08-11 09:35,1
2023-08-11 09:36,1
2023-08-11 09:37,10
2023-08-11 09:38,14
2023-08-11 09:39,13
2023-08-11 09:40,23
2023-08-11 09:41,14
2023-08-11 09:42,15
2023-08-11 09:43,18
2023-08-11 09:44,12
2023-08-11 09:45,22
2023-08-11 09:46,20
2023-08-11 09:47,6
2023-08-11 09:48,7
2023-08-11 09:49,7
2023-08-11 09:50,9
2023-08-11 09:51,16
2023-08-11 09:52,8
2023-08-11 09:53,27
2023-08-11 09:54,33
2023-08-11 09:55,11
2023-08-11 09:56,7
2023-08-11 09:57,3
2023-08-11 09:58,4
2023-08-11 09:59,5
2023-08-11 10:00,18
2023-08-11 10:01,10
2023-08-11 10:02,16
2023-08-11 10:03,10
2023-08-11 10:04,19
2023-08-11 10:05,23
2023-08-11 10:06,20
2023-08-11 10:07,20
2023-08-11 10:08,18
2023-08-11 10:09,16
2023-08-11 10:10,23
2023-08-11 10:11,32
2023-08-11 10:12,30
2023-08-11 10:13,6
2023-08-11 10:14,13
2023-08-11 10:15,32
2023-08-11 10:16,13
2023-08-11 10:17,19
2023-08-11 10:18,10
2023-08-11 10:19,10
2023-08-11 10:20,16
2023-08-11 10:21,33
2023-08-11 10:22,19
2023-08-11 10:23,17
2023-08-11 10:24,21
2023-08-11 10:25,22
2023-08-11 10:26,30
2023-08-11 10:27,27
2023-08-11 10:28,26
2023-08-11 10:29,22
2023-08-11 10:30,22
2023-08-11 10:31,18
2023-08-11 10:32,24
2023-08-11 10:33,16
2023-08-11 10:34,13
2023-08-11 10:35,11
2023-08-11 10:36,55
2023-08-11 10:37,18
2023-08-11 10:38,25
2023-08-11 10:39,7
2023-08-11 10:40,11
2023-08-11 10:41,4
2023-08-11 10:42,6
2023-08-11 10:43,9
2023-08-11 10:44,27
2023-08-11 10:45,16
2023-08-11 10:46,19
2023-08-11 10:47,24
2023-08-11 10:48,33
2023-08-11 10:49,10
2023-08-11 10:50,6
2023-08-11 10:51,6
2023-08-11 10:52,6
2023-08-11 10:53,10
2023-08-11 10:54,3
2023-08-11 10:55,7
2023-08-11 10:56,14
2023-08-11 10:57,28
2023-08-11 10:58,27
2023-08-11 10:59,27
2023-08-11 11:00,32
2023-08-11 11:01,26
2023-08-11 11:02,19
2023-08-11 11:03,40
2023-08-11 11:04,30
2023-08-11 11:05,25
2023-08-11 11:06,6
2023-08-11 11:07,29
2023-08-11 11:08,2
2023-08-11 11:09,4
2023-08-11 11:10,3
2023-08-11 11:11,2
2023-08-11 11:12,5
2023-08-11 11:13,10
2023-08-11 11:14,8
2023-08-11 11:15,6
2023-08-11 11:16,5
2023-08-11 11:17,4
2023-08-11 11:18,25
2023-08-11 11:19,22
2023-08-11 11:20,41
2023-08-11 11:21,16
2023-08-11 11:22,29
2023-08-11 11:23,36
2023-08-11 11:24,27
2023-08-11 11:25,37
2023-08-11 11:26,39
2023-08-11 11:27,37
2023-08-11 11:28,8
2023-08-11 11:29,31
2023-08-11 11:30,4
2023-08-11 11:31,4
2023-08-11 11:32,9
2023-08-11 11:33,4
2023-08-11 11:34,10
2023-08-11 11:35,6
2023-08-11 11:36,3
2023-08-11 11:37,6
2023-08-11 11:38,4
2023-08-11 11:39,29
2023-08-11 11:40,22
2023-08-11 11:41,27
2023-08-11 11:42,16
2023-08-11 11:43,3
2023-08-11 11:44,6
2023-08-11 11:45,3
2023-08-11 11:46,2
2023-08-11 11:47,5
2023-08-11 11:48,2
2023-08-11 11:49,5
2023-08-11 11:50,19
2023-08-11 11:51,23
2023-08-11 11:52,35
2023-08-11 11:53,29
2023-08-11 11:54,42
2023-08-11 11:55,44
2023-08-11 11:56,32
2023-08-11 11:57,11
2023-08-11 11:58,16
2023-08-11 11:59,51
2023-08-11 12:00,7
2023-08-11 12:01,7
2023-08-11 12:02,8
2023-08-11 12:03,6
2023-08-11 12:04,52
2023-08-11 12:05,61
2023-08-11 12:06,65
2023-08-11 12:07,54
2023-08-11 12:08,7
2023-08-11 12:09,6
2023-08-11 12:10,51
2023-08-11 12:11,52
2023-08-11 12:12,45
2023-08-11 12:13,8
2023-08-11 12:14,12
2023-08-11 12:15,15
2023-08-11 12:16,34
2023-08-11 12:17,11
2023-08-11 12:18,34
2023-08-11 12:19,53
2023-08-11 12:20,51
2023-08-11 12:21,52
2023-08-11 12:22,47
2023-08-11 12:23,44
2023-08-11 12:24,27
2023-08-11 12:25,43
2023-08-11 12:26,12
2023-08-11 12:27,36
2023-08-11 12:28,21
2023-08-11 12:29,6
2023-08-11 12:30,35
2023-08-11 12:31,57
2023-08-11 12:32,59
2023-08-11 12:33,70
2023-08-11 12:34,75
2023-08-11 12:35,50
2023-08-11 12:36,48
2023-08-11 12:37,39
2023-08-11 12:38,54
2023-08-11 12:39,44
2023-08-11 12:40,51
2023-08-11 12:41,39
2023-08-11 12:42,46
2023-08-11 12:43,70
2023-08-11 12:44,31
2023-08-11 12:45,21
2023-08-11 12:46,46
2023-08-11 12:47,56
2023-08-11 12:48,57
2023-08-11 12:49,75
2023-08-11 12:50,51
2023-08-11 12:51,75
2023-08-11 12:52,47
2023-08-11 12:53,38
2023-08-11 12:54,26
2023-08-11 12:55,52
2023-08-11 12:56,43
2023-08-11 12:57,43
2023-08-11 12:58,43
2023-08-11 12:59,43
2023-08-11 13:00,43
2023-08-11 13:01,43
2023-08-11 13:02,43
2023-08-11 13:03,43
2023-08-11 13:04,34
2023-08-11 13:05,38
2023-08-11 13:06,41
2023-08-11 13:07,38
2023-08-11 13:08,33
2023-08-11 13:09,50
2023-08-11 13:10,38
2023-08-11 13:11,24
2023-08-11 13:12,39
2023-08-11 13:13,42
2023-08-11 13:14,44
2023-08-11 13:15,80
2023-08-11 13:16,50
2023-08-11 13:17,51
2023-08-11 13:18,46
2023-08-11 13:19,32
2023-08-11 13:20,39
2023-08-11 13:21,46
2023-08-11 13:22,35
2023-08-11 13:23,26
2023-08-11 13:24,39
2023-08-11 13:25,42
2023-08-11 13:26,32
2023-08-11 13:27,42
2023-08-11 13:28,40
2023-08-11 13:29,33
2023-08-11 13:30,32
2023-08-11 13:31,32
2023-08-11 13:32,33
2023-08-11 13:33,34
2023-08-11 13:34,24
2023-08-11 13:35,29
2023-08-11 13:36,1
2023-08-11 13:37,3
2023-08-11 13:38,17
2023-08-11 13:39,26
2023-08-11 13:40,16
2023-08-11 13:41,9
2023-08-11 13:42,41
2023-08-11 13:43,24
2023-08-11 13:44,11
2023-08-11 13:45,9
2023-08-11 13:46,12
2023-08-11 13:47,14
2023-08-11 13:48,14
2023-08-11 13:49,29
2023-08-11 13:50,22
2023-08-11 13:51,28
2023-08-11 13:52,20
2023-08-11 13:53,17
2023-08-11 13:54,26
2023-08-11 13:55,17
2023-08-11 13:56,24
2023-08-11 13:57,24
2023-08-11 13:58,32
2023-08-11 13:59,38
2023-08-11 14:00,38
2023-08-11 14:01,39
2023-08-11 14:02,54
2023-08-11 14:03,35
2023-08-11 14:04,32
2023-08-11 14:05,59
2023-08-11 14:06,46
2023-08-11 14:07,46
2023-08-11 14:08,44
2023-08-11 14:09,44
2023-08-11 14:10,36
2023-08-11 14:11,48
2023-08-11 14:12,60
2023-08-11 14:13,50
2023-08-11 14:14,56
2023-08-11 14:15,46
2023-08-11 14:16,46
2023-08-11 14:17,36
2023-08-11 14:18,51
2023-08-11 14:19,46
2023-08-11 14:20,1
2023-08-11 14:21,55
2023-08-11 14:22,32
2023-08-11 14:23,46
2023-08-11 14:24,41
2023-08-11 14:25,46
2023-08-11 14:26,46
2023-08-11 14:27,39
2023-08-11 14:28,37
2023-08-11 14:29,40
2023-08-11 14:30,42
2023-08-11 14:31,46
2023-08-11 14:32,35
2023-08-11 14:33,44
2023-08-11 14:34,55
2023-08-11 14:35,35
2023-08-11 14:36,54
2023-08-11 14:37,46
2023-08-11 14:38,35
2023-08-11 14:39,34
2023-08-11 14:40,47
2023-08-11 14:41,65
2023-08-11 14:42,58
2023-08-11 14:43,42
2023-08-11 14:44,50
2023-08-11 14:45,39
2023-08-11 14:46,37
2023-08-11 14:47,63
2023-08-11 14:48,53
2023-08-11 14:49,33
2023-08-11 14:50,65
2023-08-11 14:51,72
2023-08-11 14:52,43
2023-08-11 14:53,60
2023-08-11 14:54,68
2023-08-11 14:55,60
2023-08-11 14:56,49
2023-08-11 14:57,82
2023-08-11 14:58,79
2023-08-11 14:59,61
2023-08-11 15:00,119
2023-08-11 15:01,2
2023-08-11 15:02,112
2023-08-11 15:03,2
2023-08-11 15:04,6
2023-08-11 15:05,88
2023-08-11 15:06,88
2023-08-11 15:07,76
2023-08-11 15:08,84
2023-08-11 15:09,52
2023-08-11 15:10,84
2023-08-11 15:11,93
2023-08-11 15:12,98
2023-08-11 15:13,120
2023-08-11 15:14,84
2023-08-11 15:15,1
2023-08-11 15:16,107
2023-08-11 15:17,115
2023-08-11 15:18,107
2023-08-11 15:19,145
2023-08-11 15:20,91
2023-08-11 15:21,107
2023-08-11 15:22,100
2023-08-11 15:23,142
2023-08-11 15:24,119
2023-08-11 15:25,136
2023-08-11 15:26,132
2023-08-11 15:27,102
2023-08-11 15:28,165
2023-08-11 15:29,132
2023-08-11 15:30,3
2023-08-11 15:31,4
2023-08-11 15:32,141
2023-08-11 15:33,139
2023-08-11 15:34,114
2023-08-11 15:35,105
2023-08-11 15:36,114
2023-08-11 15:37,85
2023-08-11 15:38,75
2023-08-11 15:39,104
2023-08-11 15:40,99
2023-08-11 15:41,86
2023-08-11 15:42,83
2023-08-11 15:43,104
2023-08-11 15:44,81
2023-08-11 15:45,86
2023-08-11 15:46,99
2023-08-11 15:47,79
2023-08-11 15:48,89
2023-08-11 15:49,62
2023-08-11 15:50,64
2023-08-11 15:51,1
2023-08-11 15:52,3
2023-08-11 15:53,85
2023-08-11 15:54,81
2023-08-11 15:55,56
2023-08-11 15:56,48
2023-08-11 15:57,69
2023-08-11 15:58,85
2023-08-11 15:59,74
2023-08-11 16:00,95
2023-08-11 16:01,69
2023-08-11 16:02,68
2023-08-11 16:03,89
2023-08-11 16:04,100
2023-08-11 16:05,131
2023-08-11 16:06,87
2023-08-11 16:07,82
2023-08-11 16:08,79
2023-08-11 16:09,101
2023-08-11 16:10,96
2023-08-11 16:11,55
2023-08-11 16:12,103
2023-08-11 16:13,100
2023-08-11 16:14,80
2023-08-11 16:15,88
2023-08-11 16:16,76
2023-08-11 16:17,34
2023-08-11 16:18,99
2023-08-11 16:19,93
2023-08-11 16:20,96
2023-08-11 16:21,107
2023-08-11 16:22,85
2023-08-11 16:23,158
2023-08-11 16:24,73
2023-08-11 16:25,82
2023-08-11 16:26,84
2023-08-11 16:27,79
2023-08-11 16:28,88
2023-08-11 16:29,75
2023-08-11 16:30,92
2023-08-11 16:31,89
2023-08-11 16:32,114
2023-08-11 16:33,76
2023-08-11 16:34,97
2023-08-11 16:35,87
2023-08-11 16:36,79
2023-08-11 16:37,86
2023-08-11 16:38,88
2023-08-11 16:39,101
2023-08-11 16:40,104
2023-08-11 16:41,70
2023-08-11 16:42,84
2023-08-11 16:43,75
2023-08-11 16:44,110
2023-08-11 16:45,84
2023-08-11 16:46,80
2023-08-11 16:47,100
2023-08-11 16:48,106
2023-08-11 16:49,109
2023-08-11 16:50,79
2023-08-11 16:51,64
2023-08-11 16:52,77
2023-08-11 16:53,109
2023-08-11 16:54,83
2023-08-11 16:55,79
2023-08-11 16:56,68
2023-08-11 16:57,99
2023-08-11 16:58,75
2023-08-11 16:59,78
2023-08-11 17:00,98
2023-08-11 17:01,60
2023-08-11 17:02,96
2023-08-11 17:03,79
2023-08-11 17:04,96
2023-08-11 17:05,85
2023-08-11 17:06,72
2023-08-11 17:07,75
2023-08-11 17:08,103
2023-08-11 17:09,61
2023-08-11 17:10,77
2023-08-11 17:11,79
2023-08-11 17:12,92
2023-08-11 17:13,47
2023-08-11 17:14,40
2023-08-11 17:15,61
2023-08-11 17:16,56
2023-08-11 17:17,80
2023-08-11 17:18,78
2023-08-11 17:19,91
2023-08-11 17:20,107
2023-08-11 17:21,117
2023-08-11 17:22,103
2023-08-11 17:23,110
2023-08-11 17:24,82
2023-08-11 17:25,95
2023-08-11 17:26,101
2023-08-11 17:27,80
2023-08-11 17:28,83
2023-08-11 17:29,72
2023-08-11 17:30,100
2023-08-11 17:31,87
2023-08-11 17:32,77
2023-08-11 17:33,68
2023-08-11 17:34,72
2023-08-11 17:35,106
2023-08-11 17:36,76
2023-08-11 17:37,76
2023-08-11 17:38,85
2023-08-11 17:39,64
2023-08-11 17:40,72
2023-08-11 17:41,83
2023-08-11 17:42,80
2023-08-11 17:43,115
2023-08-11 17:44,128
2023-08-11 17:45,100
2023-08-11 17:46,111
2023-08-11 17:47,98
2023-08-11 17:48,77
2023-08-11 17:49,67
2023-08-11 17:50,67
2023-08-11 17:51,90
2023-08-11 17:52,80
2023-08-11 17:53,72
2023-08-11 17:54,39
2023-08-11 17:55,62
2023-08-11 17:56,79
2023-08-11 17:57,82
2023-08-11 17:58,76
2023-08-11 17:59,106
2023-08-11 18:00,113
2023-08-11 18:01,99
2023-08-11 18:02,79
2023-08-11 18:03,99
2023-08-11 18:04,82
2023-08-11 18:05,83
2023-08-11 18:06,68
2023-08-11 18:07,94
2023-08-11 18:08,90
2023-08-11 18:09,62
2023-08-11 18:10,78
2023-08-11 18:11,69
2023-08-11 18:12,84
2023-08-11 18:13,75
2023-08-11 18:14,82
2023-08-11 18:15,79
2023-08-11 18:16,92
2023-08-11 18:17,57
2023-08-11 18:18,74
2023-08-11 18:19,78
2023-08-11 18:20,64
2023-08-11 18:21,73
2023-08-11 18:22,63
2023-08-11 18:23,90
2023-08-11 18:24,87
2023-08-11 18:25,56
2023-08-11 18:26,71
2023-08-11 18:27,78
2023-08-11 18:28,67
2023-08-11 18:29,63
2023-08-11 18:30,44
2023-08-11 18:31,46
2023-08-11 18:32,34
2023-08-11 18:33,53
2023-08-11 18:34,52
2023-08-11 18:35,32
2023-08-11 18:36,45
2023-08-11 18:37,48
2023-08-11 18:38,33
2023-08-11 18:39,47
2023-08-11 18:40,40
2023-08-11 18:41,51
2023-08-11 18:42,57
2023-08-11 18:43,53
2023-08-11 18:44,62
2023-08-11 18:45,62
2023-08-11 18:46,71
2023-08-11 18:47,45
2023-08-11 18:48,37
2023-08-11 18:49,45
2023-08-11 18:50,50
2023-08-11 18:51,36
2023-08-11 18:52,46
2023-08-11 18:53,52
2023-08-11 18:54,60
2023-08-11 18:55,62
2023-08-11 18:56,55
2023-08-11 18:57,29
2023-08-11 18:58,41
2023-08-11 18:59,1
2023-08-11 19:00,4
2023-08-11 19:01,37
2023-08-11 19:02,32
2023-08-11 19:03,18
2023-08-11 19:04,4
2023-08-11 19:05,33
2023-08-11 19:06,33
2023-08-11 19:07,63
2023-08-11 19:08,59
2023-08-11 19:09,56
2023-08-11 19:10,58
2023-08-11 19:11,68
2023-08-11 19:12,65
2023-08-11 19:13,60
2023-08-11 19:14,58
2023-08-11 19:15,43
2023-08-11 19:16,59
2023-08-11 19:17,76
2023-08-11 19:18,38
2023-08-11 19:19,65
2023-08-11 19:20,111
2023-08-11 19:21,72
2023-08-11 19:22,42
2023-08-11 19:23,53
2023-08-11 19:24,62
2023-08-11 19:25,43
2023-08-11 19:26,78
2023-08-11 19:27,50
2023-08-11 19:28,37
2023-08-11 19:29,52
2023-08-11 19:30,37
2023-08-11 19:31,44
2023-08-11 19:32,55
2023-08-11 19:33,55
2023-08-11 19:34,52
2023-08-11 19:35,39
2023-08-11 19:36,53
2023-08-11 19:37,59
2023-08-11 19:38,68
2023-08-11 19:39,60
2023-08-11 19:40,51
2023-08-11 19:41,40
2023-08-11 19:42,29
2023-08-11 19:43,53
2023-08-11 19:44,72
2023-08-11 19:45,42
2023-08-11 19:46,75
2023-08-11 19:47,53
2023-08-11 19:48,44
2023-08-11 19:49,48
2023-08-11 19:50,43
2023-08-11 19:51,66
2023-08-11 19:52,74
2023-08-11 19:53,75
2023-08-11 19:54,105
2023-08-11 19:55,77
2023-08-11 19:56,50
2023-08-11 19:57,41
2023-08-11 19:58,56
2023-08-11 19:59,41
2023-08-11 20:00,44
2023-08-11 20:01,48
2023-08-11 20:02,30
2023-08-11 20:03,40
2023-08-11 20:04,48
2023-08-11 20:05,36
2023-08-11 20:06,48
2023-08-11 20:07,40
2023-08-11 20:08,49
2023-08-11 20:09,56
2023-08-11 20:10,53
2023-08-11 20:11,35
2023-08-11 20:12,27
2023-08-11 20:13,44
2023-08-11 20:14,65
2023-08-11 20:15,55
2023-08-11 20:16,52
2023-08-11 20:17,54
2023-08-11 20:18,46
2023-08-11 20:19,57
2023-08-11 20:20,62
2023-08-11 20:21,57
2023-08-11 20:22,62
2023-08-11 20:23,61
2023-08-11 20:24,47
2023-08-11 20:25,68
2023-08-11 20:26,38
2023-08-11 20:27,50
2023-08-11 20:28,30
2023-08-11 20:29,31
2023-08-11 20:30,21
2023-08-11 20:31,29
2023-08-11 20:32,55
2023-08-11 20:33,35
2023-08-11 20:34,32
2023-08-11 20:35,43
2023-08-11 20:36,42
2023-08-11 20:37,44
2023-08-11 20:38,47
2023-08-11 20:39,43
2023-08-11 20:40,39
2023-08-11 20:41,41
2023-08-11 20:42,49
2023-08-11 20:43,55
2023-08-11 20:44,58
2023-08-11 20:45,30
2023-08-11 20:46,3
2023-08-11 20:47,1
2023-08-11 20:48,22
2023-08-11 20:49,31
2023-08-11 20:50,49
2023-08-11 20:51,19
2023-08-11 20:52,44
2023-08-11 20:53,36
2023-08-11 20:54,37
2023-08-11 20:55,44
2023-08-11 20:56,32
2023-08-11 20:57,26
2023-08-11 20:58,44
2023-08-11 20:59,36
2023-08-11 21:00,40
2023-08-11 21:01,46
2023-08-11 21:02,32
2023-08-11 21:03,39
2023-08-11 21:04,50
2023-08-11 21:05,68
2023-08-11 21:06,51
2023-08-11 21:07,26
2023-08-11 21:08,35
2023-08-11 21:09,42
2023-08-11 21:10,52
2023-08-11 21:11,23
2023-08-11 21:12,24
2023-08-11 21:13,36
2023-08-11 21:14,37
2023-08-11 21:15,32
2023-08-11 21:16,20
2023-08-11 21:17,26
2023-08-11 21:18,37
2023-08-11 21:19,38
2023-08-11 21:20,32
2023-08-11 21:21,36
2023-08-11 21:22,42
2023-08-11 21:23,15
2023-08-11 21:24,40
2023-08-11 21:25,31
2023-08-11 21:26,29
2023-08-11 21:27,44
2023-08-11 21:28,40
2023-08-11 21:29,26
2023-08-11 21:30,33
2023-08-11 21:31,41
2023-08-11 21:32,29
2023-08-11 21:33,31
2023-08-11 21:34,36
2023-08-11 21:35,32
2023-08-11 21:36,41
2023-08-11 21:37,47
2023-08-11 21:38,40
2023-08-11 21:39,46
